customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,total_value,customer_tenure_days
c2277,male,senior,peshawar,2023-10-04,o6277,2023-09-16,kfc,fries,chinese,1,184.89,wallet,9,2024-09-15,231,active,2,2025-06-19,delivered,184.89,347
c6262,female,senior,multan,2024-05-21,o10262,2023-09-16,kfc,pasta,fast food,2,257.44,card,41,2025-02-07,98,active,4,2024-09-24,delivered,514.88,262
c5702,other,senior,multan,2023-10-20,o9702,2023-09-16,burger king,pasta,dessert,4,200.97,wallet,3,2024-09-12,238,inactive,5,2025-06-12,delayed,803.88,328
c1053,female,senior,islamabad,2024-05-08,o5053,2023-09-16,subway,sandwich,continental,1,1094.1,wallet,39,2024-12-28,110,active,4,2024-10-10,delayed,1094.1,234
c5285,female,senior,karachi,2023-10-21,o9285,2023-09-16,pizza hut,burger,fast food,2,209.07,wallet,23,2024-11-01,257,active,2,2024-09-18,delivered,418.14,377
c1698,male,adult,multan,2024-07-24,o5698,2023-09-17,mcdonald's,burger,dessert,4,1312.55,card,39,2025-07-24,138,active,1,2024-12-10,delivered,5250.2,365
c1993,other,senior,peshawar,2024-01-13,o5993,2023-09-17,burger king,pizza,fast food,1,219.65,wallet,14,2025-07-09,394,active,3,2024-09-04,delayed,219.65,543
c6047,female,teenager,multan,2024-09-13,o10047,2023-09-17,pizza hut,fries,continental,4,293.44,wallet,30,2024-09-18,327,inactive,1,2025-07-05,delivered,1173.76,5
c6159,female,adult,islamabad,2024-02-05,o10159,2023-09-17,subway,fries,chinese,2,831.6,wallet,12,2024-12-19,44,active,4,2024-09-08,delayed,1663.2,318
c5266,female,adult,lahore,2024-05-14,o9266,2023-09-17,pizza hut,pasta,chinese,5,690.91,cash,14,2025-07-10,307,active,3,2025-01-14,delayed,3454.5499999999997,422
c3170,male,teenager,islamabad,2024-05-27,o7170,2023-09-17,kfc,pasta,dessert,1,1352.59,wallet,45,2024-11-15,107,inactive,3,2025-06-08,delivered,1352.59,172
c3674,female,adult,karachi,2024-03-21,o7674,2023-09-18,pizza hut,pizza,chinese,1,1353.56,wallet,34,2025-06-25,385,active,4,2025-07-14,delivered,1353.56,461
c6887,male,senior,islamabad,2023-10-30,o10887,2023-09-18,kfc,sandwich,italian,1,1149.56,wallet,43,2025-07-08,130,inactive,1,2025-05-20,delivered,1149.56,617
c3291,male,senior,lahore,2025-05-06,o7291,2023-09-18,mcdonald's,pizza,italian,4,1349.15,wallet,48,2025-08-11,275,inactive,3,2024-12-31,cancelled,5396.6,97
c3872,other,teenager,multan,2024-12-08,o7872,2023-09-18,kfc,sandwich,fast food,2,972.83,card,2,2025-02-23,403,active,3,2025-08-04,delayed,1945.66,77
c6040,male,senior,karachi,2024-08-29,o10040,2023-09-18,mcdonald's,fries,dessert,4,938.61,card,49,2025-02-14,119,inactive,5,2025-01-29,cancelled,3754.44,169
c4941,other,senior,karachi,2023-12-03,o8941,2023-09-18,subway,pasta,fast food,3,1214.61,card,5,2025-05-28,330,inactive,4,2025-01-22,delayed,3643.83,542
c3120,male,adult,lahore,2023-12-02,o7120,2023-09-18,subway,fries,chinese,5,1117.95,cash,6,2025-04-27,477,active,1,2025-02-25,delivered,5589.75,512
c1612,other,senior,peshawar,2024-09-05,o5612,2023-09-18,kfc,pasta,continental,4,1073.05,cash,23,2025-04-07,109,active,5,2025-03-07,cancelled,4292.2,214
c1243,other,adult,peshawar,2024-12-12,o5243,2023-09-19,pizza hut,pasta,fast food,5,1487.56,wallet,38,2025-01-08,356,inactive,3,2025-02-23,cancelled,7437.799999999999,27
c6702,female,senior,peshawar,2024-05-31,o10702,2023-09-19,subway,sandwich,dessert,1,839.84,card,46,2025-05-24,426,active,3,2024-12-28,delivered,839.84,358
c1743,female,teenager,karachi,2023-09-15,o5743,2023-09-19,kfc,fries,italian,3,1223.56,cash,32,2025-01-27,200,active,5,2024-12-05,cancelled,3670.68,500
c5564,female,senior,islamabad,2024-02-10,o9564,2023-09-19,mcdonald's,pizza,continental,3,1052.58,card,2,2025-08-18,27,inactive,1,2025-01-27,delivered,3157.74,555
c1459,other,adult,multan,2024-04-05,o5459,2023-09-20,pizza hut,pasta,italian,5,434.85,wallet,14,2024-09-12,148,inactive,5,2025-08-20,delivered,2174.25,160
c1814,female,adult,karachi,2024-01-03,o5814,2023-09-20,subway,pizza,continental,5,695.11,wallet,13,2025-04-29,17,inactive,2,2025-04-25,delayed,3475.55,482
c1628,other,adult,peshawar,2024-08-22,o5628,2023-09-20,kfc,pasta,dessert,1,1132.4,cash,46,2025-08-19,426,inactive,2,2025-05-26,cancelled,1132.4,362
c3006,female,teenager,karachi,2024-09-10,o7006,2023-09-20,mcdonald's,pizza,continental,5,1088.13,cash,40,2025-03-11,382,inactive,2,2025-04-22,cancelled,5440.650000000001,182
c4849,female,adult,multan,2024-07-22,o8849,2023-09-20,kfc,burger,continental,1,1323.97,card,36,2025-05-01,448,inactive,5,2025-08-02,delayed,1323.97,283
c6104,other,senior,peshawar,2024-02-01,o10104,2023-09-20,burger king,sandwich,chinese,1,1336.88,wallet,9,2025-08-14,175,active,3,2024-10-31,delayed,1336.88,560
c6704,other,adult,islamabad,2023-08-22,o10704,2023-09-20,burger king,pizza,dessert,5,348.25,cash,43,2024-09-19,143,active,3,2025-01-10,cancelled,1741.25,394
c3632,male,senior,lahore,2024-08-06,o7632,2023-09-20,subway,fries,italian,1,490.52,card,30,2024-10-31,371,inactive,5,2025-01-10,delayed,490.52,86
c5239,female,teenager,lahore,2024-09-04,o9239,2023-09-20,subway,burger,dessert,1,102.75,wallet,33,2024-12-09,204,inactive,5,2024-11-10,cancelled,102.75,96
c6412,female,adult,islamabad,2023-10-14,o10412,2023-09-20,subway,sandwich,chinese,4,1491.6,cash,20,2025-06-25,436,active,4,2025-07-28,delivered,5966.4,620
c5094,male,teenager,islamabad,2024-09-02,o9094,2023-09-20,pizza hut,sandwich,chinese,3,832.33,card,19,2025-03-10,365,inactive,3,2024-10-22,delayed,2496.9900000000002,189
c1892,other,senior,multan,2024-12-13,o5892,2023-09-21,burger king,pasta,chinese,2,681.72,card,10,2025-03-22,397,inactive,5,2025-03-23,delivered,1363.44,99
c4831,other,teenager,lahore,2024-02-01,o8831,2023-09-21,kfc,burger,chinese,4,703.58,cash,10,2025-01-08,342,active,4,2025-04-26,delivered,2814.32,342
c3213,other,senior,multan,2024-07-10,o7213,2023-09-21,kfc,burger,continental,3,841.78,cash,25,2025-02-07,233,inactive,4,2024-09-06,delivered,2525.34,212
c1710,other,teenager,multan,2023-11-01,o5710,2023-09-21,kfc,fries,fast food,3,436.54,wallet,26,2025-01-30,391,inactive,4,2024-11-03,cancelled,1309.6200000000001,456
c6698,male,adult,lahore,2025-04-05,o10698,2023-09-21,subway,burger,chinese,1,829.09,cash,20,2025-05-01,228,inactive,4,2025-01-11,delivered,829.09,26
c6157,female,adult,lahore,2025-01-31,o10157,2023-09-21,kfc,pizza,continental,2,954.85,card,19,2025-06-14,49,inactive,4,2024-09-15,cancelled,1909.7,134
c5363,female,teenager,peshawar,2024-10-25,o9363,2023-09-21,burger king,pizza,fast food,4,548.53,card,21,2025-08-05,468,active,4,2024-10-21,delivered,2194.12,284
c3701,other,senior,lahore,2024-12-30,o7701,2023-09-21,kfc,burger,continental,1,856.2,wallet,3,2025-06-08,169,active,2,2024-11-21,delivered,856.2,160
c6705,other,teenager,lahore,2023-11-03,o10705,2023-09-21,mcdonald's,sandwich,chinese,4,1025.77,card,19,2025-02-28,124,inactive,5,2025-08-17,delivered,4103.08,483
c2180,male,adult,karachi,2023-09-20,o6180,2023-09-21,burger king,sandwich,fast food,5,1065.93,wallet,32,2025-07-12,97,active,3,2025-05-22,delivered,5329.650000000001,661
c2344,other,teenager,islamabad,2023-11-27,o6344,2023-09-22,mcdonald's,fries,continental,4,396.85,card,1,2025-04-25,88,active,3,2025-05-14,delayed,1587.4,515
c2694,female,senior,karachi,2024-01-02,o6694,2023-09-22,kfc,burger,chinese,3,862.59,wallet,45,2025-01-08,152,inactive,3,2025-01-20,delivered,2587.77,372
c4911,female,adult,peshawar,2024-03-17,o8911,2023-09-22,kfc,pizza,dessert,1,333.7,cash,44,2025-08-18,361,active,1,2024-08-25,cancelled,333.7,519
c3224,female,senior,multan,2024-03-20,o7224,2023-09-22,pizza hut,sandwich,italian,3,931.67,cash,3,2025-08-05,246,active,2,2025-02-02,cancelled,2795.0099999999998,503
c3267,male,teenager,peshawar,2024-01-15,o7267,2023-09-22,pizza hut,fries,dessert,5,1076.91,card,14,2024-11-27,416,active,4,2024-12-31,delayed,5384.55,317
c4787,other,teenager,multan,2024-07-15,o8787,2023-09-22,subway,sandwich,italian,4,160.81,cash,2,2024-10-16,152,active,1,2025-04-10,cancelled,643.24,93
c3151,male,teenager,karachi,2024-01-11,o7151,2023-09-22,burger king,sandwich,fast food,4,292.18,cash,2,2025-07-12,374,active,5,2025-01-07,delivered,1168.72,548
c5848,female,teenager,lahore,2023-12-17,o9848,2023-09-22,kfc,pasta,dessert,1,1399.93,wallet,26,2024-10-07,76,active,3,2025-04-12,delivered,1399.93,295
c6767,female,teenager,islamabad,2024-12-22,o10767,2023-09-23,burger king,sandwich,fast food,2,224.91,card,15,2025-08-19,443,active,1,2024-10-01,cancelled,449.82,240
c6547,female,senior,islamabad,2024-11-21,o10547,2023-09-23,burger king,pizza,dessert,1,262.5,cash,18,2025-05-26,60,active,3,2024-11-02,delayed,262.5,186
c4356,male,adult,peshawar,2024-05-12,o8356,2023-09-23,burger king,pasta,continental,3,494.59,card,6,2025-08-19,20,inactive,3,2025-06-20,delivered,1483.77,464
c3227,other,adult,multan,2024-01-29,o7227,2023-09-23,kfc,burger,continental,4,980.0,cash,1,2025-08-08,353,inactive,4,2024-12-23,cancelled,3920.0,557
c1052,other,adult,islamabad,2023-09-09,o5052,2023-09-23,pizza hut,burger,dessert,1,1333.52,card,22,2025-06-17,326,inactive,5,2025-08-05,delivered,1333.52,647
c6866,male,senior,lahore,2024-02-29,o10866,2023-09-23,kfc,burger,chinese,5,1111.68,card,42,2024-09-20,384,inactive,5,2024-12-20,delayed,5558.400000000001,204
c6373,other,senior,lahore,2024-01-27,o10373,2023-09-23,pizza hut,burger,dessert,4,1071.37,cash,8,2025-06-24,491,active,5,2025-06-10,delayed,4285.48,514
c3942,male,teenager,karachi,2024-11-23,o7942,2023-09-24,mcdonald's,pasta,continental,4,1104.37,card,6,2025-02-25,223,active,5,2024-12-20,delivered,4417.48,94
c4619,male,adult,islamabad,2024-04-18,o8619,2023-09-24,mcdonald's,burger,italian,1,901.81,cash,15,2025-05-08,26,active,3,2025-03-11,cancelled,901.81,385
c6271,female,teenager,multan,2025-01-28,o10271,2023-09-24,kfc,pasta,dessert,5,745.64,cash,2,2025-05-24,429,inactive,1,2025-07-16,delivered,3728.2,116
c3808,female,teenager,islamabad,2025-02-13,o7808,2023-09-24,subway,burger,dessert,3,121.03,card,21,2025-04-11,69,active,5,2025-08-15,cancelled,363.09000000000003,57
c4683,other,senior,karachi,2024-02-02,o8683,2023-09-24,subway,pizza,chinese,1,273.98,card,37,2024-09-02,173,active,5,2024-09-25,cancelled,273.98,213
c2248,male,adult,peshawar,2023-12-30,o6248,2023-09-24,burger king,pizza,continental,2,760.42,cash,10,2025-05-12,135,active,3,2025-08-13,delayed,1520.84,499
c4243,other,senior,multan,2023-12-21,o8243,2023-09-24,pizza hut,pasta,dessert,5,576.53,wallet,17,2024-09-06,40,inactive,5,2025-01-18,delivered,2882.6499999999996,260
c5836,other,adult,multan,2025-07-20,o9836,2023-09-25,mcdonald's,pizza,fast food,4,195.48,cash,6,2025-08-08,213,inactive,5,2025-05-03,cancelled,781.92,19
c1141,male,teenager,lahore,2024-02-21,o5141,2023-09-25,mcdonald's,pasta,chinese,5,751.35,card,27,2024-08-27,214,active,5,2025-06-05,delivered,3756.75,188
c6345,male,senior,multan,2024-07-01,o10345,2023-09-25,subway,fries,italian,2,1164.01,cash,5,2024-12-18,187,inactive,3,2024-11-24,delivered,2328.02,170
c6055,other,adult,islamabad,2024-06-10,o10055,2023-09-26,subway,sandwich,continental,2,1428.87,cash,50,2025-04-12,4,active,4,2025-04-14,delayed,2857.74,306
c4195,female,senior,multan,2024-12-21,o8195,2023-09-26,mcdonald's,burger,continental,3,1025.94,cash,9,2025-04-14,488,inactive,3,2025-04-07,delivered,3077.82,114
c1878,other,teenager,multan,2023-09-08,o5878,2023-09-26,subway,fries,chinese,2,1421.08,card,12,2025-03-09,116,active,2,2025-04-08,delayed,2842.16,548
c1005,female,senior,peshawar,2024-11-16,o5005,2023-09-26,kfc,pizza,dessert,4,1316.87,card,37,2025-06-09,129,active,3,2025-08-06,delivered,5267.48,205
c3107,other,senior,karachi,2024-04-22,o7107,2023-09-27,kfc,pizza,fast food,3,1271.96,cash,49,2024-10-30,27,inactive,5,2024-12-22,delayed,3815.88,191
c2697,other,teenager,karachi,2025-04-11,o6697,2023-09-27,kfc,pizza,fast food,3,392.26,card,16,2025-08-03,294,inactive,2,2025-08-13,delayed,1176.78,114
c5904,female,teenager,peshawar,2023-11-15,o9904,2023-09-27,kfc,pizza,italian,3,994.25,wallet,45,2025-01-14,118,inactive,4,2024-10-31,delayed,2982.75,426
c6518,other,teenager,islamabad,2024-07-06,o10518,2023-09-27,subway,sandwich,continental,3,925.84,card,49,2025-04-19,81,inactive,5,2025-05-11,delayed,2777.52,287
c1191,other,senior,islamabad,2023-12-03,o5191,2023-09-27,pizza hut,sandwich,dessert,5,993.8,cash,34,2024-12-27,471,active,4,2025-06-25,delivered,4969.0,390
c1609,male,senior,multan,2024-02-16,o5609,2023-09-27,pizza hut,burger,chinese,1,969.41,wallet,37,2025-08-03,352,inactive,1,2024-11-24,delayed,969.41,534
c6708,female,teenager,karachi,2024-04-25,o10708,2023-09-27,burger king,pasta,continental,2,782.3,cash,42,2025-02-04,344,inactive,4,2025-07-27,delayed,1564.6,285
c4637,other,teenager,karachi,2024-10-30,o8637,2023-09-28,mcdonald's,pizza,dessert,3,379.4,cash,38,2025-07-03,357,active,1,2025-04-05,delivered,1138.1999999999998,246
c6288,female,teenager,lahore,2024-09-26,o10288,2023-09-28,pizza hut,burger,dessert,5,1493.64,card,42,2025-06-10,38,inactive,3,2025-06-16,delivered,7468.200000000001,257
c5070,female,teenager,multan,2025-04-14,o9070,2023-09-28,kfc,burger,fast food,2,523.13,wallet,14,2025-06-22,201,inactive,1,2024-12-15,cancelled,1046.26,69
c1877,male,teenager,multan,2024-01-30,o5877,2023-09-28,subway,burger,dessert,3,717.91,card,29,2025-01-19,493,active,5,2025-01-20,delayed,2153.73,355
c1807,female,senior,lahore,2025-05-01,o5807,2023-09-28,kfc,fries,chinese,2,821.46,wallet,49,2025-05-15,411,active,3,2024-11-07,cancelled,1642.92,14
c3336,other,senior,multan,2024-05-31,o7336,2023-09-28,burger king,burger,continental,3,1422.21,cash,16,2024-11-13,468,active,3,2025-02-28,delivered,4266.63,166
c6602,male,teenager,lahore,2023-10-17,o10602,2023-09-28,subway,pasta,fast food,5,1223.45,card,17,2025-01-28,310,inactive,1,2025-04-26,delivered,6117.25,469
c6176,other,teenager,peshawar,2024-01-28,o10176,2023-09-29,kfc,pasta,chinese,1,1234.59,wallet,47,2025-05-24,294,inactive,4,2024-11-11,cancelled,1234.59,482
c2341,female,adult,multan,2023-08-31,o6341,2023-09-29,kfc,pasta,italian,2,828.19,cash,49,2025-05-03,214,inactive,5,2025-03-02,delivered,1656.38,611
c4681,other,senior,peshawar,2025-01-03,o8681,2023-09-29,burger king,burger,fast food,4,1266.35,wallet,2,2025-01-21,181,active,4,2025-01-02,delayed,5065.4,18
c6627,male,teenager,multan,2024-06-21,o10627,2023-09-29,mcdonald's,pizza,continental,5,904.34,card,13,2024-11-14,109,active,4,2025-01-22,delivered,4521.7,146
c6558,other,senior,peshawar,2025-05-30,o10558,2023-09-29,burger king,sandwich,continental,4,1035.72,cash,42,2025-08-02,95,inactive,3,2025-02-16,cancelled,4142.88,64
c3435,other,teenager,lahore,2024-07-07,o7435,2023-09-29,kfc,pizza,continental,3,852.7,cash,26,2024-09-08,415,active,2,2025-01-24,delivered,2558.1000000000004,63
c3987,male,adult,lahore,2024-04-28,o7987,2023-09-30,pizza hut,pizza,dessert,4,1450.3,wallet,39,2025-01-26,444,inactive,4,2024-09-01,delivered,5801.2,273
c5325,female,teenager,peshawar,2024-12-20,o9325,2023-09-30,subway,fries,dessert,4,777.89,cash,14,2025-05-11,333,inactive,2,2024-09-28,delivered,3111.56,142
c1645,male,adult,lahore,2024-02-09,o5645,2023-09-30,burger king,pizza,italian,4,733.84,cash,44,2025-04-11,331,active,1,2025-02-19,cancelled,2935.36,427
c2182,female,adult,islamabad,2024-06-05,o6182,2023-09-30,kfc,pasta,dessert,3,689.88,card,19,2025-02-05,221,inactive,5,2025-03-05,delivered,2069.64,245
c4165,male,senior,karachi,2023-10-18,o8165,2023-09-30,mcdonald's,pasta,continental,2,1378.13,card,6,2025-04-08,435,active,5,2024-12-07,delayed,2756.26,538
c3146,male,teenager,karachi,2024-08-05,o7146,2023-09-30,mcdonald's,burger,continental,5,658.32,cash,8,2025-06-27,142,active,4,2025-01-26,delayed,3291.6000000000004,326
c3699,male,adult,islamabad,2023-09-26,o7699,2023-09-30,pizza hut,burger,italian,5,482.24,cash,26,2025-02-06,256,active,3,2025-08-10,delivered,2411.2,499
c4298,male,adult,islamabad,2024-03-03,o8298,2023-09-30,mcdonald's,sandwich,continental,1,722.27,card,24,2025-07-14,6,inactive,5,2025-03-13,cancelled,722.27,498
c4441,male,teenager,peshawar,2025-02-14,o8441,2023-09-30,pizza hut,pasta,chinese,2,328.22,wallet,15,2025-08-09,447,active,1,2025-02-11,delayed,656.44,176
c2596,female,teenager,lahore,2024-08-05,o6596,2023-09-30,kfc,pasta,continental,2,902.1,card,25,2025-07-15,280,active,5,2024-10-07,delivered,1804.2,344
c1852,other,teenager,multan,2025-04-11,o5852,2023-10-01,kfc,pasta,chinese,2,558.34,wallet,40,2025-06-04,361,inactive,2,2025-04-16,cancelled,1116.68,54
c1310,other,adult,multan,2024-10-19,o5310,2023-10-01,kfc,fries,chinese,1,689.59,wallet,32,2024-12-11,387,inactive,1,2024-12-05,delayed,689.59,53
c1871,male,adult,multan,2023-11-08,o5871,2023-10-01,kfc,fries,chinese,4,539.86,wallet,28,2025-05-01,26,active,4,2024-08-21,delayed,2159.44,540
c4910,other,senior,multan,2023-11-25,o8910,2023-10-01,burger king,burger,italian,3,1456.76,wallet,43,2025-03-13,291,inactive,3,2024-09-12,cancelled,4370.28,474
c1888,other,adult,multan,2024-09-30,o5888,2023-10-01,kfc,pasta,chinese,5,1472.72,wallet,49,2025-03-30,112,active,4,2025-01-21,delayed,7363.6,181
c3779,male,senior,peshawar,2023-10-24,o7779,2023-10-01,pizza hut,sandwich,fast food,4,274.84,wallet,22,2025-02-16,186,inactive,3,2024-09-27,delivered,1099.36,481
c4588,female,adult,karachi,2024-09-01,o8588,2023-10-01,burger king,pasta,continental,3,602.79,card,29,2025-04-12,166,active,2,2024-11-02,delayed,1808.37,223
c3908,male,teenager,peshawar,2023-09-27,o7908,2023-10-02,mcdonald's,fries,chinese,5,1420.1,card,15,2025-05-06,217,active,1,2025-04-05,delivered,7100.5,587
c2221,male,senior,lahore,2024-09-27,o6221,2023-10-02,burger king,sandwich,dessert,2,859.16,cash,18,2025-08-20,107,active,2,2025-07-14,cancelled,1718.32,327
c3022,other,adult,islamabad,2024-03-25,o7022,2023-10-02,pizza hut,burger,fast food,4,788.71,card,27,2025-03-12,166,inactive,1,2025-02-19,delivered,3154.84,352
c3098,male,teenager,karachi,2024-11-14,o7098,2023-10-03,burger king,burger,continental,1,1479.44,wallet,15,2024-11-18,268,active,3,2025-01-27,cancelled,1479.44,4
c5077,male,adult,multan,2024-01-16,o9077,2023-10-03,subway,pasta,italian,5,1232.59,cash,49,2024-10-30,43,active,3,2025-01-21,delayed,6162.95,288
c5812,male,adult,multan,2024-02-07,o9812,2023-10-03,subway,burger,fast food,5,918.17,card,30,2025-04-30,347,inactive,3,2025-05-27,delayed,4590.849999999999,448
c6928,other,adult,lahore,2024-05-14,o10928,2023-10-03,burger king,fries,chinese,5,413.8,cash,43,2025-05-27,105,active,3,2024-11-23,delivered,2069.0,378
c6696,other,senior,karachi,2024-05-15,o10696,2023-10-03,subway,sandwich,dessert,5,1184.79,cash,35,2024-11-09,315,inactive,5,2025-05-30,delayed,5923.95,178
c1173,male,teenager,multan,2024-08-22,o5173,2023-10-04,burger king,pizza,italian,3,341.1,wallet,1,2025-05-15,183,inactive,4,2024-11-10,delayed,1023.3000000000001,266
c2178,other,adult,peshawar,2023-10-22,o6178,2023-10-04,mcdonald's,fries,chinese,5,457.3,card,5,2025-06-06,458,active,3,2025-05-20,cancelled,2286.5,593
c6061,male,teenager,multan,2024-07-20,o10061,2023-10-04,mcdonald's,pasta,dessert,2,863.59,wallet,36,2025-03-27,120,inactive,4,2025-04-13,delivered,1727.18,250
c5419,male,teenager,lahore,2024-09-22,o9419,2023-10-04,pizza hut,fries,italian,5,693.72,wallet,22,2025-06-09,59,inactive,2,2025-01-30,delayed,3468.6000000000004,260
c2162,female,senior,lahore,2024-03-12,o6162,2023-10-04,pizza hut,burger,chinese,1,1409.53,cash,25,2025-06-07,329,inactive,5,2025-07-27,cancelled,1409.53,452
c4286,female,teenager,lahore,2024-10-23,o8286,2023-10-04,kfc,pasta,fast food,3,1003.16,wallet,23,2025-03-26,210,active,1,2024-11-28,delayed,3009.48,154
c1180,male,teenager,karachi,2024-05-24,o5180,2023-10-04,burger king,pizza,fast food,2,837.52,wallet,32,2024-10-27,268,inactive,4,2025-02-04,cancelled,1675.04,156
c6192,female,adult,multan,2024-01-13,o10192,2023-10-05,mcdonald's,burger,fast food,5,1067.86,cash,41,2024-08-27,164,inactive,1,2025-05-08,delivered,5339.299999999999,227
c5317,male,adult,islamabad,2025-02-22,o9317,2023-10-05,burger king,burger,continental,3,1352.38,cash,47,2025-04-20,352,active,5,2025-07-28,cancelled,4057.1400000000003,57
c6935,other,senior,islamabad,2025-03-09,o10935,2023-10-05,mcdonald's,burger,chinese,5,239.8,wallet,9,2025-06-30,79,inactive,5,2024-11-15,delivered,1199.0,113
c1574,female,teenager,lahore,2024-10-06,o5574,2023-10-05,pizza hut,pasta,continental,5,352.94,wallet,25,2025-02-26,492,inactive,4,2025-06-27,delivered,1764.7,143
c4758,other,senior,multan,2025-03-30,o8758,2023-10-05,burger king,pasta,chinese,2,1353.28,wallet,10,2025-05-30,175,active,5,2025-04-16,cancelled,2706.56,61
c3948,female,adult,karachi,2023-09-08,o7948,2023-10-05,kfc,fries,continental,3,307.64,card,37,2025-01-09,17,active,2,2025-05-02,delivered,922.92,489
